job_title✫company_names✫company_locations✫job_description
Software Tester✫Autsera Limited✫- Dokki, Giza✫Full Time · Experienced · 2+ Yrs of Exp · Software Development · Game Studio · Information Technology (IT) · Computer Science · Game Development · Quality · Software Testing · Quality Control - June 24, 2021
Senior Software Engineer - Full Stack✫Confidential✫- Sheraton, Cairo✫Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Software Development · Software Engineering · Engineering · Programming · Computer Science · Microsoft Office · javaScript - June 21, 2021
Associate Software Engineer✫Sumerge✫- Maadi, Cairo✫Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Software Engineering · Software Development · Programming · Coding · Java · Information Technology (IT) · English · Engineering - June 22, 2021
Software Architect Manager✫e-finance✫- 6th Of October, Giza✫Full Time · Manager · 10-13 Yrs of Exp · Architecture · Software · Computer Science · Engineering · Development · Information Technology (IT) · IT/Software Development - July 6, 2021
Fresh / Experienced Accountant -(Multinational)...✫Pillars✫- Cairo, Egypt✫Full Time · Entry Level · 1-3 Yrs of Exp · Accounting · Computer Skills · Microsoft Office · Microsoft Excel · Accounting/Finance · Banking - June 23, 2021
Senior Software QC Engineer✫Shgardi✫- Maadi, Cairo✫Full Time · Experienced · 4-7 Yrs of Exp · Quality Control · Computer Science · Software Testing · Software Development · Agile · Software · Software Engineering · Information Technology (IT) - June 15, 2021
Technical Software Project Manager✫Obeikan Digital Solutions✫- Cairo, Egypt✫Full Time · Experienced · 5-10 Yrs of Exp · Project Management · Information Technology (IT) · Computer Science · Engineering · Agile · PMP · SRS · MS Office · MS Project · DevOps · Jira · BRD - August 3, 2021
Senior Java Developer✫Confidential✫- Giza, Egypt✫Full Time · Experienced · 5-10 Yrs of Exp · Computer Science · Information Technology (IT) · Java · Software Development · Software Engineering · Software · Testing · Coding · Engineering · English - July 26, 2021
Senior IT Support Specialist✫My Mall✫- Cairo, Egypt✫Full Time · Experienced · 2-4 Yrs of Exp · Technical Support · Computer Science · Information Technology (IT) · Installation · Communication · HTML · javaScript · Management · Systems · IS - July 29, 2021
Software Project Manager✫LINK Development✫- Maadi, Cairo✫Full Time · Manager · 9-15 Yrs of Exp · Project Management · Software Development · Computer Science · Software Engineering · Technical · Project · Information Technology (IT) · Software · English - July 4, 2021
IT Demand Engineer Trainee✫J&T Express Egypt✫- Cairo, Egypt✫Internship · Entry Level · 0-1 Yrs of Exp · Logic thinking · Computer Science · Information Technology (IT) · Programming · Debug · Computer Engineering · IT/Software Development - July 29, 2021
Outdoor Sales Agent For IT Services✫reBuyTech✫- 6th Of October, Giza✫Full Time · Entry Level · 1-3 Yrs of Exp · Outdoor Sales · Sales Skills · Corporate · Microsoft Office · Negotiation · Sales · Sales Target · Communication · English · Corporate Sales · IT - August 2, 2021
Software Sales Executive✫BI-Technologies✫- New Cairo, Cairo✫Full Time · Entry Level · 1+ Yrs of Exp · Sales · IT · Software Sales · Sales Skills · Sales Target · Computer Science · Software · Software Sles · Software Industry · IT/Software Development - July 15, 2021
IT System Administrator (Outsource)✫Interact Technology Solutions✫- Cairo, Egypt✫Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Communications · Desktop Operating Systems · Technical Support · MS SCCM · Print Server - June 23, 2021
Global IT Infrastructure Service Delivery Manager✫Majorel Egypt✫- Cairo, Egypt✫Full Time · Manager · 7+ Yrs of Exp · Computer Science · Information Technology (IT) · Communication Skills · Infrastructure · ITIL · IT · Customer Service · English · IT/Software Development - July 28, 2021
Healthcare Software Implementer / HIS...✫DMS✫- Heliopolis, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Engineering · HIS Applications · healthcare Software Applications · Healthcare · HIS · Maintenance - June 23, 2021
Software Tester✫Aman✫- Giza, Egypt✫Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Software Testing · Information Technology (IT) · Testing · SQL · Quality · IT/Software Development · Quality - August 1, 2021
Mobile Developer (Flutter Developer)✫Fawry Banking & Payment Technology Services✫- 6th Of October, Giza✫Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Mobile Development · Android · iOS · APIs · Software · Development · Flutter - July 25, 2021
NodeJS Software Engineer - Jumia Pay✫Jumia✫- Cairo, Egypt✫Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · NodeJS · Software · Programming · NoSQL · Design · Docker - June 22, 2021
PHP Developer✫ONGOING✫- Maadi, Cairo✫Full Time · Experienced · 2-4 Yrs of Exp · Computer Science · PHP · AJAX · Information Technology (IT) · JavaScript · jQuery · Software · Laravel · Software Development · HTML5 · CSS3 · Ajax.Net - New
Software Tester✫UnitLabs✫- Mohandessin, Giza✫Full Time · Work From Home · Entry Level · 1+ Yrs of Exp · Software Testing · Information Technology (IT) · ISTQB · Computer Science · Engineering · Quality Assurance · Quality Control · QC - June 30, 2021
Software Project Manager✫qTech. "AlQemam"✫- Nasr City, Cairo✫Full Time · Experienced · 3+ Yrs of Exp · Agile · Communication · Communication skills · Computer Science · Engineering · Information Technology (IT) · Management · Microsoft Office · Project - New
Software Quality Control Engineer✫GET Group- Egypt✫- Sheraton, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · ISTQB · Computer Science · Quality · Quality Control · Automation Testing · Test Cases · Technical Testing · Software Development · Software Testing - August 4, 2021
Senior Software Engineer✫Path-Solutions✫- Maadi, Cairo✫Full Time · Experienced · 5-8 Yrs of Exp · HTML5 · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Angular · MVC · C# · ASP.NET · Bootstrap - June 13, 2021
Associate Software Engineer✫Softec Technologies✫- Maadi, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · Software Development · Software Engineering · Information Technology (IT) · JavaScript · .NET · Programming · C# · Linq · ORM · T-SQL · Visual Studio - June 15, 2021
Go Software Engineer - Jumia Pay✫Jumia✫- Cairo, Egypt✫Full Time · Experienced · 2+ Yrs of Exp · Go · Redis · NoSQL · Computer Science · Information Technology (IT) · Software Engineering · Software Development · Docker · Software · Kubernetes - June 22, 2021
Software Testing Team Lead✫3D Diagnostix✫- Maadi, Cairo✫Full Time · Work From Home · Manager · 4-7 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Testing · Automation Testing · Automation · Software · Agile - July 26, 2021
IT Internship - Alexandria✫Sutherland✫- Alexandria, Egypt✫Internship · Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Engineering · CCNA · Communication Skills · Networking · Computer Skills · Computer Science · IT/Software Development - July 6, 2021
Backend Developer✫Raya Customer Experience✫- New Cairo, Cairo✫Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · End-user support · Engineering · Desktop Support · Technical Support · Information Technology · IT · Request Management Process · HTML5 - July 27, 2021
Software Architect / DevOps Expert✫Confidential✫- Nasr City, Cairo✫Full Time · Experienced · 7+ Yrs of Exp · PHP · Mongo DB · Mongo · Symfony2 · Angular · Yii · Laravel · Symfony · Codeigniter · PHP5 · Startup · Amazon Travel · AWS · Elastic Search · MVC - June 26, 2021
Mean Stack Software Engineer✫EasyKash✫- Dokki, Giza✫Full Time · Entry Level · 1+ Yrs of Exp · NodeJS · AngularJS · jQuery · React · OOP · HTML5 · CSS3 · Agile · Full Stack · Computer Science · Computer Engineering · Information Technology (IT) - June 12, 2021
IT Specialist✫LC Waikiki✫- Cairo, Egypt✫Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Maintenance · Troubleshooting · MS Dynamics · POS Systems · Help Desk · POS · Technical Support · Windows Server · SQL - June 29, 2021
Senior Software Quality Assurance Specialist✫Smart IT✫- Nasr City, Cairo✫Full Time · Experienced · 5+ Yrs of Exp · Quality Control · Software Testing · Quality Assurance · Software Development · QC · QA · Quality · Testing · Science · Computer Science · Automation - July 10, 2021
IT Project Manager✫Confidential✫- New Nozha, Cairo✫Full Time · Manager · 8-10 Yrs of Exp · Project Management · Information Technology (IT) · Computer Science · Engineering · Management · Computer Engineering · PMP · Project · IT · Communication - June 27, 2021
Software Project Manager✫AWstreams✫- New Cairo, Cairo✫Full Time · Experienced · 3-5 Yrs of Exp · Project Management · Information Technology (IT) · Software · Software Development · Agile · PMP · Project · Communication Skills · Scrum · English - July 11, 2021
Software Project Manager✫ZINAD IT✫- 6th Of October, Giza✫Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · Project Management · Software · Agile · Project · Management · Computer Science · English · PMP · Communication · MS Office - June 16, 2021
Senior Quality Assurance Specialist - Software✫Rasan✫- Nasr City, Cairo✫Full Time · Experienced · 4-8 Yrs of Exp · Quality Assurance · Quality Control · Computer Science · Engineering · Testing · Quality · Software Development · Agile · Software · SQL · MS-SQL - June 21, 2021
Senior Software Quality Control Tester -...✫Procrew✫- San Stefano, Alexandria✫Full Time · Experienced · 3-5 Yrs of Exp · ISTQB · Testing Software · Information Technology · Software Development · Quality Control · QC · Testing · English · Computer Science · Agile · Quality - August 5, 2021
Back End Developer- Laravel✫Asdaa✫- New Cairo, Cairo✫Full Time · Experienced · 3-4 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software Engineering · PHP · Back-End · Programming · Web · CMS · Laravel - August 5, 2021
Java Full Stack Developer✫ITS✫- Nasr City, Cairo✫Full Time · Experienced · 4+ Yrs of Exp · javaScript · AngularJS · Java · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Programming · HTML5 · APIs - July 28, 2021
Software Sales Representative✫Appgain✫- Giza, Egypt✫Full Time · Experienced · 3+ Yrs of Exp · Business · Sales · Sales Skills · Sales Target · Business Development · Software · Marketing · English · SaaS · Sales/Retail - August 7, 2021
Software Team Lead✫appcorp✫- Heliopolis, Cairo✫Full Time · Manager · 8+ Yrs of Exp · Computer Science · Software · javaScript · Node.js · React · PHP · MySQL · CSS · API · HTML · Software Development · leadership Skills · Java - July 12, 2021
IT Network & Systems Infrastructure Supervisor✫Ceramica Cleopatra✫- Giza, Egypt✫Full Time · Manager · 3-5 Yrs of Exp · Information Technology (IT) · Systems Infrastructure · Networks · Symantec Backup · MCSA · vSphere · SQL · Hyper-V · WAN · VPN · Network Security · LAN - New
Senior Software Tester - Quality Assurance✫Confidential✫- Nasr City, Cairo✫Full Time · Experienced · 2-4 Yrs of Exp · QA · QC · Quality Control · Quality Assurance · Software Testing · Test Cases · Selenium · Computer Science · Information Technology (IT) · ISQTB - July 10, 2021
Senior Software QA Engineer - Web & Desktop✫TEMPO✫- New Cairo, Cairo✫Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Software Engineering · Software · Agile · Software Testing · Quality · QA · Testing · Git · Information Technology (IT) · javaScript - June 27, 2021
Senior Software Engineer In Test✫Dalia✫- Cairo, Egypt✫Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Quality · Testing · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Software · Backend - July 12, 2021
Senior Full Stack .Net Developer✫Excel Systems✫- Sheikh Zayed, Giza✫Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · .NET · C# · MVC · Software · ASP.NET · Software Engineering · Agile - New
Senior Backend Developer✫Caelum Egypt✫- Dokki, Giza✫Full Time · Experienced · 5+ Yrs of Exp · Computer Engineering · Development · Computer Science · Back-End Development · Engineering · Full Stack · Information Technology (IT) · MongoDB · MySQL - New
Senior Java Backend Developer✫Channel IT Egypt✫- Maadi, Cairo✫Full Time · Experienced · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Programming · Java · Development · Back End · Software Development · Software Engineering · SQL · MongoDB - New
Software Quality Control Engineer - Part Time✫Alexandria For Programming✫- Bolkly, Alexandria✫Part Time · Shift Based · Work From Home · Experienced · 2-15 Yrs of Exp · Computer Science · Quality Control · Information Technology (IT) · Testing · Software Testing · Automation · Selenium - July 4, 2021
Senior Software Engineer✫Softec Technologies✫- Maadi, Cairo✫Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · OOP · Web Development · SQL · HTML · XML · XSD · javaScript - June 15, 2021
Software Quality Engineer✫GeoTech✫- Riyadh, Saudi Arabia✫Full Time · Work From Home · Experienced · 3-10 Yrs of Exp · Testing · Quality Control · Selenium · cypress · nightwatch · Automation · Postman · Cucumber · Computer Science · Scrum · API - June 20, 2021
Senior Software Tester✫Team 4 Security✫- Cairo, Egypt✫Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Quality Control · Testing · Software Development · ISTQB · Mobile Testing · Software Testing · Software · Computer Science - June 21, 2021
Sales Representative ( Software Industry )✫Youxel✫- Maadi, Cairo✫Full Time · Entry Level · 1+ Yrs of Exp · Sales · Sales Skills · Sales Target · Communication Skills · BRM · CRM · Customer Relationship · Telesales · Software · IT · Customer Service · Selling - June 28, 2021
Senior .NET Developer✫ARPUPLUS✫- Agouza, Giza✫Full Time · Experienced · 4-5 Yrs of Exp · Computer Science · Computer Engineering · .NET · C# · ASP.NET · MVC · Web API · Entity Framework · MSSQL · Linq · HTML 5 · jQuery · CSS · Bootstrap - New
Senior React js Developer-VOIS✫VOIS Egypt✫- Cairo, Egypt✫Full Time · Experienced · 3-5 Yrs of Exp · React · Front-End · javaScript · Typescript · Information Technology (IT) · Computer Science · Software Development · HTML · CSS · Angular · JS · OOP - August 6, 2021
IT Security Specialist✫Allamna Integrated Solutions✫- Heliopolis, Cairo✫Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Computer Science · Security · Installation · Troubleshooting · Firewalls · Installation/Maintenance/Repair - August 5, 2021
iOS Developer✫union coop✫- Dokki, Giza✫Full Time · Experienced · 6+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · JSON · REST · RESTful · APIs · UI · MVVM · Performance · iOS · Swift · SQL - July 5, 2021
Software Testing Team Leader✫Testing Geeks✫- Dokki, Giza✫Full Time · Manager · 8+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software · Engineering · Java · Management · Testing · Programming · API · Selenium - July 6, 2021
Senior PHP Developer✫Expand Cart✫- 6th Of October, Giza✫Full Time · Experienced · 3+ Yrs of Exp · PHP · Web Development · HTML · CSS · Bootstrap · jQuery · Angular JS · Information Technology (IT) · Full Stack · Front End · Back End · PHPTAL · HTML5 - New
Software Tech Lead✫Inploy✫- Zamalek, Cairo✫Full Time · Manager · 3-8 Yrs of Exp · Software Development · Computer Science · Computer Engineering · Information Technology (IT) · testing · Troubleshooting · Frontend · Fullstack · Engineering - June 23, 2021
Senior Full Stack Developer (Python/Django)✫STC Solutions - Egypt✫- New Cairo, Cairo✫Full Time · Experienced · 4-7 Yrs of Exp · Software · Information Technology (IT) · Django · React · Angular · Computer Science · Software Development · javaScript · Software Engineering · Jira - July 27, 2021
IT System Administrator✫Talaat Moustafa Group✫- Dokki, Giza✫Full Time · Experienced · 6-8 Yrs of Exp · Information Technology (IT) · Computer Science · IT · System Administration · Engineering · Computer Engineering · Administration · VMWare · Security - August 4, 2021
.Net Developer✫AHCC✫- Nasr City, Cairo✫Full Time · Entry Level · 1-3 Yrs of Exp · .Net · ASP.Net · Computer Science · CSS · HTML5 · Information Technology (IT) · Programming · Software Development · JavaScript · MVC · jQuery · SQL - New
Software Quality Control Engineer✫Perfect Presentation✫- 6th Of October, Giza✫Full Time · Experienced · 3+ Yrs of Exp · Software · Software Testing · Testing · Agile · Automation · Quality Control · Quality Assurance · Quality · Computer Science · ISTQB · SQL · Quality - August 5, 2021
Senior Full Stack Ruby ON Rails Developer✫Fixed Solutions✫- Cairo, Egypt✫Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Information Technology (IT) · CSS · Software · PHP · React · jQuery · Development · Computer Engineering · javaScript · HTML · python - June 28, 2021
Senior Java Spring Developer✫STC Solutions - Egypt✫- New Cairo, Cairo✫Full Time · Experienced · 4+ Yrs of Exp · Software Development · Java · Software · CI/CD · NoSQL · Backend · Information Technology (IT) · Computer Science · Software Engineering · MySQL · Jira - July 28, 2021
Software Tester✫Dolf✫- Heliopolis, Cairo✫Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Testing · Quality Control · Quality Assurance · Testing · Software Engineering · Quality · JMeter - June 16, 2021
Sales Account Manager Software✫Streams✫- Mohandessin, Giza✫Full Time · Manager · 5-10 Yrs of Exp · Sales Target · Sales Skills · Customer Service · Sales · Software · Selling · Customer Service/Support · IT/Software Development · Sales/Retail - August 2, 2021
Flutter Developer✫Teqneia✫- Sheikh Zayed, Giza✫Full Time · Entry Level · 1-2 Yrs of Exp · Flutter · Mobile · Mobile Development · Computer Science · Information Technology (IT) · Software Development · Android · iOS · Design · Git · Software - New
IT Quality Assurance Engineer✫Arabian Advanced Systems✫- New Cairo, Cairo✫Full Time · Experienced · 5-8 Yrs of Exp · Quality Assurance · Computer Science · IT · English · Quality Control · Quality · Engineering · Computer Engineering · Troubleshooting · Quality - June 30, 2021
Technical Software Architect✫FILLFLIX for Software✫- Cairo, Egypt✫Full Time · Experienced · 5-7 Yrs of Exp · kafka · micro-services · Java · C · AWS · Spring Boot · rabbitMQ · activeMQ · Elastic Search · Jenkins · kubernets · Engineering · Software · Cloud - June 15, 2021
Software Quality Team Leader - Cairo✫MoneyFellows✫- Maadi, Cairo✫Full Time · Manager · 6+ Yrs of Exp · Testing · Agile · Selenium · Test Automation tools · Continuous Deployments · Jira · Database · Security · TFS · Computer Science · Software Development - June 20, 2021
Sr Software Engineer (.Net)✫Centro Global Solutions✫- Maadi, Cairo✫Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Computer Engineering · Software · SQL · Development · CSS - June 14, 2021
Web Developer✫outofthebox✫- Maadi, Cairo✫Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Web Development · javaScript · SEO · Computer Science · Information Technology (IT) · Computer Engineering · jQuery - July 26, 2021
Senior Quality Assurance - Automation...✫Rasan✫- Nasr City, Cairo✫Full Time · Experienced · 3-4 Yrs of Exp · Quality Control · Quality Assurance · Computer Science · Engineering · Quality · QA · Testing · Agile · Automation · Selenium · SQL · C# · MS-SQL - July 5, 2021
Senior Oracle Apss Developer✫Atco Pharma For Pharmaceutical Industries✫- Quweisna, Monufya✫Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Oracle · Information Technology (IT) · IT/Software Development · Engineering - Telecom/Technology - August 4, 2021
Java Developer✫Onecard✫- Nasr City, Cairo✫Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Software Development · Java · javaScript · Linux · HTML · J2EE · Hibernate · UML · Swing · SWT · Agile · MVC · JSP - August 5, 2021
Senior ASP.Net Developer✫Online✫- Nasr City, Cairo✫Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · ASP.NET · ASP · .NET · MVC · Web API · RESTful · JSON · SOAP · HTML · Git - August 4, 2021
Flutter Mobile Developer✫Confidential✫- New Cairo, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Development · Software · Software Development · Flutter · Applications · App Store · JSON · Firebase - August 4, 2021
PHP Laravel (Full Stack Developer)✫Confidential✫- New Cairo, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · PHP · Laravel · MySQL · Full Stack · Database Schemas · GraphQL API · RESTful APIs · Full Stack Development · Bootstrap 4 · Software Development · APIs - August 4, 2021
Senior IT Sales Executive✫Confidential✫- Maadi, Cairo✫Full Time · Experienced · 3-5 Yrs of Exp · Sales · Sales Skills · Sales Target · Customer Service · English · Communication · Skills · IT · Industry · Customer Service/Support · Sales/Retail - July 1, 2021
IT Devops Systems Engineer✫Si-Ware Systems✫- Sheraton, Cairo✫Full Time · Entry Level · 0-3 Yrs of Exp · Information Technology (IT) · Computer Engineering · Computer Science · System Administration · Networking · Automation · Installation/Maintenance/Repair - June 17, 2021
Senior Front End Developer✫Caelum Egypt✫- Dokki, Giza✫Full Time · Experienced · 5-8 Yrs of Exp · Computer Science · javaScript · Design · HTML · React · SASS · Web Development · Information Technology (IT) · Software Development · English · Software - July 29, 2021
Senior Front End Developer✫Caelum Egypt✫- Dokki, Giza✫Full Time · Experienced · 5-8 Yrs of Exp · Computer Science · javaScript · Design · HTML · React · SASS · Web Development · Information Technology (IT) · Software Development · English · Software - July 29, 2021
IT Specialist✫Easy Group For Health and Beauty Care✫- Sheraton, Cairo✫Full Time · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · Computer Science · Installation · Technical Support · Information Systems · Systems · CCNA · MCSA · IT/Software Development - July 27, 2021
Backend Software Engineer✫ShipBlu✫- Cairo, Egypt✫Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Software Engineering · Software Development · Computer Science · Software · Backend · Web Development - June 27, 2021
IT Recruiter✫BBI-Consultancy✫- Cairo, Egypt✫Full Time · Experienced · 3-4 Yrs of Exp · Human Resources (HR) · Recruitment · IT · Hiring · English · Human Resources · IT/Software Development - July 26, 2021
Dot Net Full Stack Developer✫Confidential✫- New Cairo, Cairo✫Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · ASP.NET · Information Technology (IT) · javaScript · SQL · Computer Science · MVC · Java · Programming · OOP · XML · ASP - August 3, 2021
Senior IT System Admin✫FlairsTech✫- Cairo, Egypt✫Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · MySQL · PostgreSQL · Bitbucket · Apache · Computer Science · Computer Engineering · Database Administration · MMSQL - July 26, 2021
Node.js Backend Developer Remotely✫GetTechForce.com✫- Cairo, Egypt✫Full Time · Work From Home · Experienced · 3-10 Yrs of Exp · AWS · React · Backend · Software · developer · javaScript · remote · Information Technology (IT) · Computer Science · MySQL · Agile - June 15, 2021
Senior Java Developer✫ARPUPLUS✫- Agouza, Giza✫Full Time · Experienced · 3-4 Yrs of Exp · Java · Ubuntu OS · Web Development · Spring · Computer Science · Computer Engineering · javaScript · jQuery · Hibernate · Software Development · MVC - August 3, 2021
Technical Support (Software)✫Tradeline Stores✫- Nasr City, Cairo✫Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Technical Support · Software · Apple · iOS · Troubleshooting · Maintenance · Computer Maintenance - June 21, 2021
Senior Java Developer✫Onecard✫- Nasr City, Cairo✫Full Time · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Software Development · Java · javaScript · HTML · UML · JSP · J2EE · MVC · Hibernate · Swing · SWT · Agile · JEE - July 26, 2021
Business Development (Sr.) Manager✫Confidential✫- New Cairo, Cairo✫Full Time · Manager · 8-15 Yrs of Exp · Business Development · Sales · Logistics · Marketing · Communication · English · Business Administration · Courier · Business Development - July 11, 2021
Application Development Team Leader✫IDH✫- Smart Village, Giza✫Full Time · Manager · 5-8 Yrs of Exp · Information Technology (IT) · Software Development · Information Technology · Software · Microsoft Office · Computer Science · Computer Engineering - August 2, 2021
Junior Java Developer✫AllegianceMD✫- Mokattam, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · Programming · Software Development · Information Technology (IT) · Spring 3.x · JSFx · Primefaces · JUnit 4.x · Maven 3.x · Java · JSF2.x · HTML · MySQL - July 31, 2021
iOS Developer -Giza✫OrderGO LTD✫- Mohandessin, Giza✫Full Time · Entry Level · 1+ Yrs of Exp · Computer Science · iOS · Mobile Development · Mobile · Development · Software · Information Technology (IT) · Swift · Software Development · Engineering - New
Senior Software Sales Specialist✫Confidential✫- Dokki, Giza✫Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Business Development · Software · Sales Skills · Sales · Customer Service · Business · English · Communication Skills · Sales Target - July 27, 2021
Senior Front End Developer - Angular✫EastNets✫- Cairo, Egypt✫Full Time · Work From Home · Experienced · 2+ Yrs of Exp · Software Development · Angular · Computer Science · Information Technology (IT) · javaScript · CSS · HTML · Front End · Development - July 11, 2021
Scrum Master / Software Project Manager✫Togar✫- New Nozha, Cairo✫Full Time · Experienced · 5+ Yrs of Exp · Scrum · Computer Science · Software Development · Information Technology (IT) · Agile · Scrum Master · Software · XP · Agile Frameworks · English · Kanban - June 23, 2021
Middle Front End Developer✫QCENTRIS✫- Cairo, Egypt✫Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · Azure · SASS · CSS3 · OOD · Redux · IT/Software Development - July 28, 2021
Product Owner - IT✫WebBeds✫- Nasr City, Cairo✫Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Product · Business Analysis · Agile · Computer Science · English · IT/Software Development · Engineering - Telecom/Technology - June 24, 2021
Experienced .NET Developer✫Kick Start Interactive✫- Dokki, Giza✫Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Computer Science · .NET · Software Development · Web Development · GIT · CLR · C# · Microsoft SQL Server · Azure · C#.Net - August 4, 2021
PHP Developer - Senior & Mid-Level✫Ibtikar✫- Alexandria, Egypt✫Full Time · Shift Based · Work From Home · Experienced · 3-6 Yrs of Exp · Computer Science · PHP · Information Technology (IT) · Software Development · APIs · Software · Laravel · MySQL · Mongo - July 28, 2021
Frontend Developer✫Raya Customer Experience✫- New Cairo, Cairo✫Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · End-user support · Engineering · Desktop Support · Technical Support · Information Technology · IT · Request Management Process · HTML5 - July 27, 2021
PHP Developer✫52nd Solution✫- Alexandria, Egypt✫Full Time · Experienced · 3-7 Yrs of Exp · PHP · Drupal · WordPress · Symphony · Information Technology (IT) · Computer Science · Software Development · Communication Skills · Software · AWS - July 21, 2021
Senior Software Quality Control Engineer✫CreditGO✫- Attarin, Alexandria✫Full Time · Experienced · 2-5 Yrs of Exp · Testing · Quality Control · Information Technology (IT) · Computer Science · Software · Engineering · English · Programming · Python · SDLC · Fin Tech - July 5, 2021
Senior .Net Developer✫LINK Development✫- Cairo, Egypt✫Full Time · Work From Home · Experienced · 2-5 Yrs of Exp · Computer Science · Information Technology (IT) · ASP.NET · .NET · Software Development · javaScript · MVC · Computer Engineering · SQL - New
Senior .Net Developer✫QOAD✫- Sheraton, Cairo✫Full Time · Experienced · 4+ Yrs of Exp · Software Development · .NET · Information Technology (IT) · Computer Science · javaScript · Angular · SQL · jQuery · Software · MVC · Agile · ASP.NET - August 3, 2021
PHP Laravel - Full Stack Developer✫Mishkat Nour✫- Nasr City, Cairo✫Contract · Experienced · 3+ Yrs of Exp · PHP · Laravel · MySQL · Software Development · Software · Information Technology (IT) · Computer Science · Vue.js · Full Stack Developer · API · JS - August 4, 2021
Senior Backend Developer Spring Boot✫egabi solutions✫- Cairo, Egypt✫Full Time · Experienced · 4-6 Yrs of Exp · Computer Science · Java · Information Technology (IT) · Software Development · Spring · Spring Boot · SQL · Agile · Hibernate · MVC · Spring MVC - August 4, 2021
Senior Java Spring Developer✫IMS✫- Rehab City, Cairo✫Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Engineering · Computer Science · Database · Software · Software Development · Software Engineering · Spring · Maven · Java - July 25, 2021
Sales Specialist (IT systems & Telecom Solutions)✫Uplink✫- Giza, Egypt✫Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · Networking · Information Technology (IT) · Computer Science · English · Engineering · Communication Skills · Selling · Sales Target - June 17, 2021
.Net Developer✫ITS✫- Nasr City, Cairo✫Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · .NET · ASP.NET · MVC · CSS · ASP · Entity Framework · ASP.NET MVC - July 26, 2021
Magento Developer - Mid & Senior Level✫Ibtikar✫- Alexandria, Egypt✫Full Time · Shift Based · Contract · Experienced · 2-10 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software Engineering · CSS · Magento · Developer - New
